"","lon","lat"
"2008",-122.2913078,37.8271784
"2009",-120.7401385,47.7510741
"2010",-76.6121893,39.2903848
"2011",-78.319747,44.309058
"2012",-112.0740373,33.4483771
"2013",-92.4421011,35.0886963
"2014",-96.7969879,32.7766642
"2015",144.9630576,-37.8136276
"2016",-87.9064736,43.0389025
"2017",-84.2946539,37.7478572
"2019",-79.9958864,40.4406248
"2020",-105.0897058,39.9935959
"2021",-87.9064736,43.0389025
"2022",-78.6568942,37.4315734
"2023",-94.8650696,36.8777355
"2024",-83.0457538,42.331427
"2025",2.1734035,41.3850639
"2026",-75.1652215,39.9525839
"2027",-73.9612887,41.9209018
"2028",-87.6297982,41.8781136
"2029",153.0251235,-27.4697707
"2030",4.835659,45.764043
"2031",-71.4547891,42.9956397
"2032",-99.9018131,31.9685988
"2033",-77.1945247,41.2033216
"2034",-82.9987942,39.9611755
"2035",-74.4056612,40.0583238
"2036",-77.0909809,38.8816208
"2037",-95.712891,37.09024
"2038",-74.0059728,40.7127753
"2039",-92.2895948,34.7464809
"2040",-93.7501789,32.5251516
"2041",-121.4943996,38.5815719
"2042",-93.7321228,32.5159852
"2043",-0.2559327,51.4033291
"2044",-122.272747,37.8715926
"2045",-85.6023643,44.3148443
"2046",115.2126293,-8.6704582
"2048",-122.4694214,37.5027185
"2049",-87.6297982,41.8781136
"2050",-80.8751818,35.1946018
"2051",-97.092877,35.0077519
"2052",-95.266826,36.249758
"2054",-94.590486,39.051164
"2055",-81.091203,32.0808989
"2056",-84.3879824,33.7489954
"2057",-84.2700179,37.8393332
"2058",-95.9884932,36.1556875
"2059",-117.2296717,33.9424658
"2060",-96.3344068,30.627977
"2061",-122.4194155,37.7749295
"2062",-89.3985283,40.6331249
"2063",-115.1398296,36.1699412
"2064",-82.583049,35.613225
"2065",-95.712891,37.09024
"2066",-82.9000751,32.1656221
"2067",-122.7932065,49.2837626
"2068",-87.6297982,41.8781136
"2069",-101.0020119,47.5514926
"2070",-79.3831843,43.653226
"2071",-79.3831843,43.653226
"2072",-90.0715323,29.9510658
"2073",-76.6121893,39.2903848
"2074",-86.1349019,40.2671941
"2075",-122.3773551,47.8106521
"2076",-87.6297982,41.8781136
"2077",-86.158068,39.768403
"2078",-95.712891,37.09024
"2079",-89.3985283,40.6331249
"2080",-95.3010157,32.3487443
"2081",-74.173262,40.7373137
"2082",-83.0363633,42.3149367
"2084",-91.5548998,41.6626963
"2086",-77.468513,37.458993
"2087",-76.2510461,36.2946008
"2088",-96.7898034,46.8771863
"2089",-86.308356,42.1861494
"2090",-97.7430608,30.267153
"2091",-79.4628248,34.7740494
"2094",-74.0059728,40.7127753
"2095",-99.9018131,31.9685988
"2096",-116.5765035,53.9332706
"2097",151.2092955,-33.8688197
"2098",-84.3879824,33.7489954
"2099",12.5881394,46.0695445
"2100",-112.0260538,41.1107771
"2101",-99.9018131,31.9685988
"2102",-79.6441198,43.5890452
"2103",-95.712891,37.09024
"2104",113.921327,-0.789275
"2105",42.5509603,29.2985278
"2106",-106.346771,56.130366
"2107",-114.7420408,44.0682019
"2108",-86.158068,39.768403
"2109",-81.5157535,27.6648274
"2110",-99.9018131,31.9685988
"2111",-74.0445004,40.6892494
"2112",-101.8551665,33.5778631
"2113",-86.1349019,40.2671941
"2114",-70.9175562,42.4709437
"2115",-98.4933873,33.9137085
"2116",-122.4194155,37.7749295
"2117",-83.0324028,40.0327669
"2119",-83.985,42.43472
"2120",-92.5540687,43.3638571
"2121",-122.4786854,48.7519112
"2122",-82.9987942,39.9611755
"2123",-122.3320708,47.6062095
"2124",-79.0192997,35.7595731
"2125",-71.0588801,42.3600825
"2126",152.8736152,-27.5574981
"2127",-77.0368707,38.9071923
"2128",-0.509456,51.386491
"2129",-86.158068,39.768403
"2130",-88.7878678,43.7844397
"2131",-118.2547325,34.1071933
"2132",-74.0059728,40.7127753
"2133",-77.0368707,38.9071923
"2134",-74.4056612,40.0583238
"2135",-92.0198427,30.2240897
"2136",-86.4808043,36.9685219
"2137",-71.0588801,42.3600825
"2138",-104.8319195,39.7294319
"2139",-77.0368707,38.9071923
"2140",-122.6587185,45.5122308
"2141",-97.1383744,49.895136
"2142",-119.4179324,36.778261
"2143",-84.8766115,35.1595182
"2144",77.585962,12.918634
"2145",-95.7243335,37.2321077
"2146",-91.6409721,35.769799
"2148",-80.098492,26.594655
"2149",-77.0368707,38.9071923
"2150",-96.3699632,30.6743643
"2152",-88.9906541,40.4908892
"2153",-118.1937395,33.7700504
"2154",-76.2858726,36.8507689
"2155",-77.0368707,38.9071923
"2156",-95.712891,37.09024
"2157",-82.9000751,32.1656221
"2158",-73.2573369,40.886209
"2159",-81.5157535,27.6648274
"2160",-118.2436849,34.0522342
"2161",-85.7584557,38.2526647
"2162",122.5290376,41.9436543
"2163",-77.8041609,39.4300996
"2164",-81.5157535,27.6648274
"2165",-77.1945247,41.2033216
"2166",-91.1113778,30.4439036
"2167",-122.4194155,37.7749295
"2168",-96.4772376,36.3138406
"2169",-106.4850217,31.7618778
"2170",103.819836,1.352083
"2172",-48.5482195,-27.5948698
"2173",-74.0434736,40.8859325
"2174",-95.9345034,41.2565369
"2175",-82.9376919,41.5119954
"2176",-116.5765035,53.9332706
"2177",-88.1173132,43.1788967
"2178",141.4539396,-31.9539135
"2179",-95.9410536,36.7523877
"2180",-122.6587185,45.5122308
"2181",-76.4921829,38.9784453
"2182",-95.712891,37.09024
"2183",-96.7969879,32.7766642
"2184",-93.8457255,30.0207678
"2185",-88.4864316,37.3672744
"2188",-80.4549026,38.5976262
"2189",-93.828916,51.0145968
"2190",-72.9278835,41.308274
"2191",-69.4454689,45.253783
"2192",-90.3781371,30.0502022
"2193",-90.0715323,29.9510658
"2195",-90.0715323,29.9510658
"2196",-84.5127162,36.4981341
"2197",-118.2436849,34.0522342
"2198",-106.650422,35.0843859
"2199",-95.3010624,32.3512601
"2200",-74.2682258,40.6806453
"2201",-79.3831843,43.653226
"2202",101.5944885,3.1278871
"2203",-97.092877,35.0077519
"2204",33.1632665,35.3364082
"2207",-121.8863286,37.3382082
"2208",-84.5037164,38.0405837
"2209",-118.2436849,34.0522342
"2210",-79.0192997,35.7595731
"2211",-86.5804473,35.5174913
"2212",-83.0457538,42.331427
"2214",-94.6858998,46.729553
"2215",-89.4556749,43.1919373
"2216",77.3910265,28.5355161
"2217",-74.0059728,40.7127753
"2218",-91.8318334,37.9642529
"2219",-122.2913078,37.8271784
"2220",-95.712891,37.09024
"2221",-92.2895948,34.7464809
"2222",-117.086421,33.1192068
"2223",-72.6169417,40.935242
"2224",-83.9207392,35.9606384
"2225",-94.6858998,46.729553
"2226",-96.997694,37.241697
"2227",153.0251235,-27.4697707
"2228",-118.3531311,33.9616801
"2229",-96.5991593,32.7667955
"2230",-84.4120101,33.7859903
"2232",-97.7430608,30.267153
"2233",-82.907123,40.4172871
"2234",-82.907123,40.4172871
"2235",-95.712891,37.09024
"2236",-86.4274446,36.9935343
"2237",-118.2436849,34.0522342
"2238",-91.1871466,30.4514677
"2239",-86.1694143,37.9989592
"2240",-81.2759341,36.8937298
"2241",-82.907123,40.4172871
"2242",-99.9018131,31.9685988
"2243",-85.7694226,39.785043
"2244",-88.0061509,40.715035
"2245",-90.1994042,38.6270025
"2246",-95.712891,37.09024
"2247",-155.0868193,19.7241106
"2248",-77.4605399,38.3031837
"2249",-74.0380829,40.9010367
"2250",-84.3879824,33.7489954
"2251",-74.0059728,40.7127753
"2252",-97.155012,32.8809603
"2253",-77.2716502,39.1731621
"2254",-87.6297982,41.8781136
"2255",-80.8431267,35.2270869
"2256",-73.7948516,40.7282239
"2257",-95.3698028,29.7604267
"2258",-95.992775,36.1539816
"2259",-87.6297982,41.8781136
"2260",-104.990251,39.7392358
"2261",-106.4850217,31.7618778
"2262",-79.0192997,35.7595731
"2263",-95.712891,37.09024
"2264",-66.4619164,46.5653163
"2265",-73.087749,41.6032207
"2266",-61.222503,10.691803
"2267",-121.4943996,38.5815719
"2268",-84.2700179,37.8393332
"2269",-76.6412712,39.0457549
"2270",-95.6400855,37.0329949
"2271",-117.8103367,34.0286226
"2272",-85.6023643,44.3148443
"2273",-96.6397822,33.1972465
"2274",-74.0059728,40.7127753
"2275",-81.3792365,28.5383355
"2276",-87.6297982,41.8781136
"2277",-73.9441579,40.6781784
"2278",-79.3831843,43.653226
"2279",-81.5157535,27.6648274
"2280",-82.9974871,40.1038466
"2281",149.1821469,-21.1424956
"2282",-78.8764515,42.8770518
"2283",-94.6858998,46.729553
"2284",149.1821469,-21.1424956
"2285",-95.712891,37.09024
"2286",-93.3773783,30.2365943
"2287",-99.0816784,40.6993303
"2288",-70.8226541,43.9653889
"2289",-74.0059728,40.7127753
"2290",-74.0059728,40.7127753
"2291",-93.0551795,34.5037004
"2293",-73.2612615,41.1408363
"2294",-111.0937311,39.3209801
"2295",-78.6568942,37.4315734
"2296",-78.898619,35.9940329
"2297",-86.5804473,35.5174913
"2298",-118.2436849,34.0522342
"2299",-95.9348204,36.7499718
"2300",-119.4179324,36.778261
"2301",-116.2023137,43.6150186
"2302",-96.8236116,33.1506744
"2303",-78.6381787,35.7795897
"2304",-0.1585557,51.523767
"2305",-106.346771,56.130366
"2306",-74.3459517,40.6506257
"2307",-95.712891,37.09024
"2308",-84.5120196,39.1031182
"2309",-75.1652215,39.9525839
"2311",-77.297508,18.109581
"2313",-79.0192997,35.7595731
"2314",-77.297508,18.109581
"2315",-90.1994042,38.6270025
"2316",-82.907123,40.4172871
"2317",-117.9988026,33.6594835
"2318",-84.2700179,37.8393332
"2319",-106.346771,56.130366
"2320",-77.0368707,38.9071923
"2321",-90.1994042,38.6270025
"2323",-80.4253425,35.2598654
"2325",-95.3698028,29.7604267
"2327",-92.7215408,32.348765
"2328",-122.4034082,37.7914175
"2329",-119.4179324,36.778261
"2330",-119.4179324,36.778261
"2331",-74.0059728,40.7127753
"2332",-99.9018131,31.9685988
"2333",-79.0192997,35.7595731
"2334",-99.9018131,31.9685988
"2335",-75.4344727,38.6530841
"2336",103.819836,1.352083
"2337",-75.1652215,39.9525839
"2338",-98.8719843,30.2752011
"2341",-3.17909,51.481581
"2342",-118.344433,34.102773
"2343",-77.0368707,38.9071923
"2344",-91.6656232,41.9778795
"2345",-79.9958864,40.4406248
"2346",-94.4480059,39.5655549
"2347",-81.091203,32.0808989
"2348",-90.0715323,29.9510658
"2349",-119.08816,36.2030064
"2350",-95.7243335,37.2321077
"2351",-97.6779842,30.6332618
"2352",-80.8431267,35.2270869
"2353",-88.170705,30.5396711
"2355",-74.0104178,41.5034271
"2356",-77.297508,18.109581
"2357",-86.5804473,35.5174913
"2358",-74.4056612,40.0583238
"2359",-84.3879824,33.7489954
"2361",-118.2436849,34.0522342
"2362",-79.3831843,43.653226
"2364",22.937506,-30.559482
"2365",-82.907123,40.4172871
"2366",-77.0909809,38.8816208
"2367",-119.0130618,46.1998568
"2368",-77.0368707,38.9071923
"2369",-71.0588801,42.3600825
"2370",-95.712891,37.09024
"2371",-122.0675807,37.390238
"2372",-81.1637245,33.836081
"2373",-96.7969879,32.7766642
"2374",-83.8601827,33.5967815
"2375",-97.396381,27.8005828
"2376",-155.5827818,19.8967662
"2377",-89.3985283,32.3546679
"2378",-118.2436849,34.0522342
"2379",-114.0708459,51.0486151
"2380",-95.4093998,32.5156971
"2381",-87.0352831,35.6150716
"2382",-77.2008141,38.912889
"2383",103.819836,1.352083
"2384",-79.8711024,43.2557206
"2385",-106.346771,56.130366
"2386",-105.7820674,39.5500507
"2387",-82.907123,40.4172871
"2388",-81.563874,28.385233
"2389",-73.9824284,40.7821738
"2390",-110.9747108,32.2226066
"2391",7.360626,46.2331221
"2394",4.469936,50.503887
"2395",-91.0168179,41.5889154
"2397",-74.0059728,40.7127753
"2398",-96.6783449,34.774531
"2400",-66.6431151,45.9635895
"2401",-95.7243335,37.2321077
"2402",-95.712891,37.09024
"2403",-84.1052256,40.742551
"2404",-73.9868938,40.7477385
"2406",-95.712891,37.09024
"2407",-91.9623327,30.9842977
"2408",-84.2700179,37.8393332
"2409",-97.092877,35.0077519
"2410",-83.7933335,34.6255842
"2411",-95.712891,37.09024
"2412",-95.716216,37.2266829
"2413",-75.1439634,39.9537272
"2414",-93.2650108,44.977753
"2415",-72.6090009,41.7759689
"2416",-94.5785667,39.0997265
"2418",-105.3300057,35.9742227
"2419",-111.8568586,31.8500823
"2420",-94.6267873,39.1155314
"2421",75.7872709,26.9124336
"2422",-119.4179324,36.778261
"2424",-79.3831843,43.653226
"2425",-93.097702,41.8780025
"2426",-77.1945247,41.2033216
"2427",-86.902298,32.3182314
"2428",-61.370976,15.414999
"2429",-96.759935,32.871654
"2430",-95.3698028,29.7604267
"2431",-83.985,42.43472
"2432",-95.712891,37.09024
"2434",-97.6811627,30.6140425
"2436",-111.0937311,34.0489281
"2437",-70.934205,41.6362152
"2438",-75.5276699,38.9108325
"2439",-89.376163,43.0800863
"2441",-91.4984941,44.811349
"2442",-122.6587185,45.5122308
"2443",-71.3565439,41.9695516
"2444",-115.1398296,36.1699412
"2445",-74.0059728,40.7127753
"2446",-106.346771,56.130366
"2447",-81.5157535,27.6648274
"2448",-88.4403883,42.5795903
"2449",-3.381646,51.74873
"2450",-118.2436849,34.0522342
"2451",-79.2902133,43.0581645
"2452",-81.804838,36.4745636
"2453",-78.4766781,38.0293059
"2454",-114.0708459,51.0486151
"2455",-82.9000751,32.1656221
"2457",-79.0192997,35.7595731
"2458",-1.0879769,50.8197675
"2459",-83.0457538,42.331427
"2460",-103.2310149,44.0805434
"2461",-110.9747108,32.2226066
"2462",-89.4012302,43.0730517
"2463",-94.6947861,37.3995823
"2464",-95.3698028,29.7604267
"2465",-117.4260465,47.6587802
"2466",-118.8596804,35.4937274
"2467",-82.907123,40.4172871
"2468",-106.346771,56.130366
"2469",-95.712891,37.09024
"2470",6.7112321,49.1217614
"2471",-7.6920536,53.1423672
"2472",-94.0476882,33.425125
"2474",-105.084423,40.5852602
"2476",-94.5831842,39.0935728
"2478",-71.4161671,41.7001009
"2479",-95.712891,37.09024
"2480",-96.5847249,39.1974437
"2481",-118.2436849,34.0522342
"2482",-119.8138027,39.5296329
"2483",-119.4179324,36.778261
"2484",-117.1610838,32.715738
"2485",2.213749,46.227638
"2486",-122.6779081,45.5272148
"2487",-76.6121893,39.2903848
"2488",-94.1680158,42.4974694
"2489",-85.6023643,44.3148443
"2490",-19.020835,64.963051
"2491",-74.2090053,40.8259007
"2492",-92.2895948,34.7464809
"2493",-85.951654,36.2522766
"2494",-81.1637245,33.836081
"2495",-81.6326234,38.3498195
"2496",-84.4838654,42.7369792
"2497",-97.4664324,35.652365
"2499",-94.5785667,39.0997265
"2500",-82.9000751,32.1656221
"2501",-81.5157535,27.6648274
"2502",18.643501,60.128161
"2503",-73.567256,45.5016889
"2504",-95.2352501,38.9716689
"2505",-112.0740373,33.4483771
"2506",-87.6297982,41.8781136
"2507",-86.158068,39.768403
"2508",-117.1610838,32.715738
"2509",-74.0059728,40.7127753
"2510",-80.1917902,25.7616798
"2511",-123.0867536,44.0520691
"2513",-97.7430608,30.267153
"2515",-117.1610838,32.715738
"2516",-97.0403352,32.8998091
"2518",-94.508671,37.075241
"2519",-92.3340724,38.9517053
"2520",-75.5276699,38.9108325
"2521",-95.3698028,29.7604267
"2522",-83.0457538,42.331427
"2523",-73.5847631,40.7545563
"2524",-77.0368707,38.9071923
"2525",103.7949187,1.4578955
"2526",-120.8471545,37.7665947
"2527",-119.4179324,36.778261
"2528",139.6917064,35.6894875
"2530",-81.5157535,27.6648274
"2531",32.290275,1.373333
"2532",-95.712891,37.09024
"2533",-86.902298,32.3182314
"2534",-72.995048,40.8273786
"2535",-89.3985283,32.3546679
"2536",-115.1398296,36.1699412
"2537",-87.896646,42.9475534
"2538",-99.9018131,31.9685988
"2539",-95.3991907,29.7427249
"2540",-73.7629097,41.0339862
"2542",-122.137037,37.422238
"2543",-90.704279,35.8422967
"2544",-71.0715048,42.4241806
"2545",-83.0794301,40.0593253
"2546",-74.0254281,40.7737939
"2547",-117.1610838,32.715738
"2548",-95.712891,37.09024
"2549",-95.712891,37.09024
"2550",-123.1207375,49.2827291
"2551",-74.1371832,40.0578384
"2552",-101.8551665,33.5778631
"2554",-149.0729714,62.4113634
"2555",-83.969967,43.1166949
"2556",-71.0588801,42.3600825
"2558",-81.615398,30.301847
"2559",-74.0059728,40.7127753
"2560",-96.5149979,32.7138476
"2561",-82.907123,40.4172871
"2562",-77.0441143,35.108493
"2563",-71.0656551,42.3561873
"2564",-81.5157535,27.6648274
"2565",-121.4943996,38.5815719
"2566",-82.907123,40.4172871
"2567",-118.367134,34.051287
"2568",-87.6297982,41.8781136
"2569",-122.6587185,45.5122308
"2570",123.8854366,10.3156992
"2572",-87.088139,30.6017909
"2573",-84.3879824,33.7489954
"2574",-87.6249607,41.8847816
"2575",-80.0942087,26.9342246
"2576",-80.0942087,26.9342246
"2577",-122.4194155,37.7749295
"2579",19.5033041,47.162494
"2580",-81.5959453,31.846877
"2581",-94.5785667,39.0997265
"2583",-112.0740373,33.4483771
"2584",-74.0059728,40.7127753
"2585",-120.7401385,47.7510741
"2586",-84.7786802,34.0302996
"2588",-73.7823549,40.9114882
"2589",-93.6018389,44.7893446
"2590",-89.5042876,43.0972174
"2591",-81.8723084,26.640628
"2592",-97.0023262,33.0517534
"2593",-87.3952109,46.5374764
"2594",-95.712891,37.09024
"2595",-87.6297982,41.8781136
"2596",75.7138884,19.7514798
"2597",-85.675809,40.2628184
"2598",-73.7454088,41.5703713
"2599",-97.7625441,35.5067215
"2601",-118.1445155,34.1477849
"2602",-106.346771,56.130366
"2603",-79.0192997,35.7595731
"2604",-97.678896,30.5082551
"2605",-95.712891,37.09024
"2606",-73.6048288,41.513264
"2607",-77.0629527,38.9444426
"2608",-1.1581086,52.9547832
"2609",-77.0368707,38.9071923
"2610",-82.9987942,39.9611755
"2611",153.0251235,-27.4697707
"2612",-110.9747108,32.2226066
"2613",-117.9143012,33.8365932
"2615",-86.158068,39.768403
"2616",-95.8518094,36.1651878
"2617",-105.2705456,40.0149856
"2618",-118.8360694,34.161572
"2619",-83.8452197,33.6020724
"2620",-86.158068,39.768403
"2622",-78.6568942,37.4315734
"2623",-74.0110309,40.7032966
"2624",-116.9739167,32.8383828
"2625",-73.087749,41.6032207
"2626",-94.5785667,39.0997265
"2627",-122.3320708,47.6062095
"2628",-94.1265562,30.080174
"2629",133.775136,-25.274398
"2630",-117.3794834,33.1958696
"2631",-117.1130849,32.5839444
"2632",-73.567256,45.5016889
"2633",-80.8068932,35.5853144
"2634",-74.4056612,40.0583238
"2635",-74.0059728,40.7127753
"2638",-0.9781303,51.4542645
"2639",-122.2363548,37.4852152
"2641",-105.7820674,39.5500507
"2642",-74.0059728,40.7127753
"2643",-79.155979,37.4147345
"2644",-77.4108201,39.6237094
"2645",-75.1652215,39.9525839
"2646",-75.1652215,39.9525839
"2648",-77.6611022,39.9375911
"2649",-4.2026458,56.4906712
"2650",-79.0192997,35.7595731
"2651",-94.5785667,39.0997265
"2652",135.1830706,34.6912688
"2653",-96.7969879,32.7766642
"2654",-73.9218991,40.7056944
"2655",-88.2220372,43.1338972
"2656",-90.0715323,29.9510658
"2657",-76.6121893,39.2903848
"2658",-74.4056612,40.0583238
"2659",-93.097702,41.8780025
"2660",-117.1610838,32.715738
"2662",-79.8969819,37.2809707
"2663",-119.2838443,50.7001034
"2664",-74.4056612,40.0583238
"2665",-84.5120196,39.1031182
"2667",-73.6162846,45.5272345
"2668",-0.1277583,51.5073509
"2669",-43.1728965,-22.9068467
"2670",-94.2013503,41.9338725
"2672",-43.1728965,-22.9068467
"2673",19.145136,51.919438
"2674",-73.9441579,40.6781784
"2675",-82.3248262,29.6516344
"2676",-97.0403352,32.8998091
"2677",-122.3725214,47.6840575
"2678",-79.3831843,43.653226
"2679",-78.8783689,42.8864468
"2680",-81.3969045,28.5955832
"2681",-82.907123,40.4172871
"2683",-76.6121893,39.2903848
"2684",-114.3224548,34.483901
"2685",-85.6023643,44.3148443
"2686",-90.2408846,38.6606011
"2687",-43.9344931,-19.9166813
"2688",-117.1610838,32.715738
"2690",-95.712891,37.09024
"2692",-2.2426305,53.4807593
"2693",-95.330543,29.7721
"2694",-117.3505939,33.1580933
"2695",-117.2653146,32.9594891
"2696",-117.0805825,33.0335773
"2697",-119.4179324,36.778261
"2698",-117.0314172,32.7425516
"2699",-117.2712717,32.8328112
"2700",-117.2919818,33.0369867
"2701",-116.8792553,33.0413604
"2702",-117.1830891,32.6858853
"2703",-117.0358646,32.9628232
"2704",22.937506,-30.559482
"2705",-73.6981858,40.8256561
"2706",-95.4536984,37.6814711
"2707",-77.0085876,40.2142565
"2709",-78.7811169,35.79154
"2710",-116.419389,38.8026097
"2711",133.775136,-25.274398
"2714",-85.1393513,41.079273
"2715",-73.4978183,41.2820585
"2716",-97.441091,37.6985324
"2717",104.7357945,16.5304262
"2719",-97.2258483,33.0040126
"2720",-120.8958242,38.8375215
"2721",-71.0588801,42.3600825
"2724",-121.4943996,38.5815719
"2725",-87.1111676,37.7719074
"2726",-122.0634234,37.9081885
"2727",-88.8139469,35.6145169
"2728",-95.7150582,37.0901287
"2729",-81.4694027,28.4795664
"2730",-74.0059728,40.7127753
"2731",151.2092955,-33.8688197
"2733",-1.1743197,52.3555177
"2734",-103.2310149,44.0805434
"2736",-95.712891,37.09024
"2737",-86.158068,39.768403
"2738",175.4375574,-41.0299323
"2739",1.292599,52.625741
"2740",-122.2496303,37.7558811
"2741",-72.9081354,43.1134212
"2742",-105.0372046,39.8366528
"2743",-85.7584557,38.2526647
"2744",-74.0059728,40.7127753
"2745",-85.6023643,44.3148443
"2746",-97.6718832,30.3535562
"2749",-93.6249593,41.5868353
"2750",-79.0192997,35.7595731
"2751",-73.8648268,40.8447819
"2752",-105.084423,40.5852602
"2753",-82.0201368,38.4325896
"2754",-87.9803002,17.8905192
"2755",-79.2451149,35.0432488
"2756",-74.0059728,40.7127753
"2757",-98.4842465,39.011902
"2758",-95.3698028,29.7604267
"2759",-117.0230839,32.7678287
"2760",-122.4194155,37.7749295
"2761",-76.1783739,40.0466571
"2762",-96.7025955,40.813616
"2763",-118.2436849,34.0522342
"2764",-118.2436849,34.0522342
"2765",-87.451984,41.5536468
"2766",-95.6820927,37.4176381
"2768",-95.6276367,37.0358272
"2769",-87.6297982,41.8781136
"2770",-99.9018131,31.9685988
"2771",-95.7243335,37.2321077
"2772",-80.1917902,25.7616798
"2773",-79.9958864,40.4406248
"2774",8.8016936,53.0792962
"2775",-83.1582451,40.0333961
"2776",-95.705278,37.2235166
"2777",-93.097702,41.8780025
"2778",-84.300666,34.1321631
"2779",-84.1052256,40.742551
"2780",-75.3854728,38.6901134
"2781",-95.712891,37.09024
"2782",-97.0855361,32.9407362
"2783",-1.1743197,52.3555177
"2784",-78.8866943,33.6890603
"2785",-106.346771,56.130366
"2786",-79.9958864,40.4406248
"2787",-113.625642,53.6304753
"2788",-119.4179324,36.778261
"2789",-88.9906312,40.5142026
"2791",-108.280326,32.770075
"2792",-105.960265,32.8995325
"2793",-105.6588485,33.3672525
"2794",-104.2288375,32.4206736
"2795",-108.2186856,36.7280583
"2796",-74.0059728,40.7127753
"2797",-105.947851,35.684443
"2798",-81.3792365,28.5383355
"2799",174.7633315,-36.8484597
"2800",-87.4453033,40.7703153
"2801",-74.0143064,40.7878788
"2802",-93.2723235,37.1791758
"2803",-77.4360481,37.5407246
"2804",-118.3308603,34.1810092
"2805",-95.5629984,29.887725
"2806",-118.2436849,34.0522342
"2807",-86.5772177,36.722263
"2808",-76.4735027,42.4534492
"2809",-1.519693,52.406822
"2810",-118.7628685,34.1791715
"2812",-122.4194155,37.7749295
"2813",-106.650422,35.0843859
"2814",-122.3320708,47.6062095
"2815",-90.851643,43.903291
"2816",-76.6121893,39.2903848
"2817",-87.6297982,41.8781136
"2818",-82.907123,40.4172871
"2819",-86.01335,39.9567548
"2820",-76.8720961,38.7849211
"2821",-77.4360481,37.5407246
"2822",-120.5542012,43.8041334
"2823",-95.712891,37.09024
"2824",-83.6832289,33.3048479
"2825",-99.9018131,31.9685988
"2826",144.7851531,-37.4713077
"2827",150.98208,-33.80829
"2828",-73.9441579,40.6781784
"2829",-88.0118473,41.7435073
"2830",-120.5542012,43.8041334
"2831",-74.0059728,40.7127753
"2832",-79.3831843,43.653226
"2833",-77.0368707,38.9071923
"2834",-112.9522019,46.1292863
"2835",28.2292712,-25.7478676
"2836",-92.0198427,30.2240897
"2837",-106.346771,56.130366
"2838",-81.6943605,41.49932
"2840",-74.0059728,40.7127753
"2841",-77.2828772,45.8982631
"2842",-74.0059728,40.7127753
"2843",-121.4943996,38.5815719
"2844",-3.5817146,55.0752471
"2845",-78.6381787,35.7795897
"2846",-115.1398296,36.1699412
"2847",-80.4549026,38.5976262
"2848",-106.346771,56.130366
"2849",-96.7969879,32.7766642
"2850",-95.3698028,29.7604267
"2852",-77.1945247,41.2033216
"2853",-119.6981901,34.4208305
"2854",-71.1367953,42.6583356
"2855",-85.6023643,44.3148443
"2856",151.2092955,-33.8688197
"2857",-122.2913078,37.8271784
"2859",-2.13125,49.214439
"2860",-81.5157535,27.6648274
"2861",-87.6297982,41.8781136
"2863",-1.1743197,52.3555177
"2864",-111.5116469,41.2816391
"2867",-117.8370968,33.6446621
"2868",18.4240553,-33.9248685
"2870",2.1228198,41.380896
"2871",-119.7889248,36.9915398
"2873",-86.7816016,36.1626638
"2874",-95.6291268,37.0329119
"2875",-91.1871466,30.4514677
"2876",-90.0715323,29.9510658
"2877",-0.9346458,52.5708762
"2878",-87.8088965,42.2001348
"2879",35.21371,31.768319
"2880",-88.8183872,33.4503998
"2881",-88.1535352,41.7508391
"2882",-88.7878678,43.7844397
"2884",-97.7497554,30.2737055
"2885",133.775136,-25.274398
"2886",-90.6629047,38.582831
"2888",-88.7878678,43.7844397
"2889",-82.907123,40.4172871
"2890",1.297355,52.6308859
"2891",-113.4909267,53.544389
"2892",-118.2436849,34.0522342
"2893",-84.372824,33.746638
"2894",-71.8022934,42.2625932
"2895",-97.7430608,30.267153
"2896",-86.158068,39.768403
"2897",-122.3320708,47.6062095
"2898",138.6007456,-34.9284989
"2899",-95.5507771,30.7235263
"2900",-93.0899578,44.9537029
"2901",-92.2243153,34.8150907
"2902",-111.9260519,33.4941704
"2903",-122.3320708,47.6062095
"2904",-122.2585399,37.8718992
"2905",-87.771964,41.909611
"2906",-90.0715323,29.9510658
"2907",-95.6338363,29.0835816
"2908",-97.1383744,49.895136
"2909",-122.3320708,47.6062095
"2910",-73.9441579,40.6781784
"2911",-97.7497554,30.2737055
"2912",-103.3752872,50.8828329
"2913",-113.4909267,53.544389
"2914",-84.4821719,42.701848
"2915",-117.8495502,33.6782691
"2916",-115.1398296,36.1699412
"2917",-82.4734787,36.2942722
"2918",-91.1871466,30.4514677
"2919",-90.620103,38.66882
"2920",-97.1330683,33.2148412
"2922",-80.5495112,34.9854275
"2924",-118.430206,34.002975
"2926",-119.2331399,39.6045425
"2927",-97.330053,37.6871761
"2928",-99.9018131,31.9685988
"2929",-95.7607832,29.5821811
"2930",-87.6069894,41.6008681
"2931",34.7817676,32.0852999
"2932",-1.1743197,52.3555177
"2933",-106.346771,56.130366
"2934",-117.9298493,33.6188829
"2935",-69.4454689,45.253783
"2936",-93.7501789,32.5251516
"2938",-111.0937311,34.0489281
"2939",174.7633315,-36.8484597
"2940",-121.6555013,36.6777372
"2941",15.2551187,54.5259614
"2943",145.8937224,-41.0597309
"2944",-77.7905339,35.9382103
"2945",-83.5711385,35.8036479
"2946",-3.435973,55.378051
"2947",-84.5588311,38.2097967
"2948",-90.0715323,29.9510658
